valor,unidad,vigenciadesde,vigenciahasta
1771.25,COP,2012-03-29,2012-03-29
1784.66,COP,2012-03-30,2012-03-30
1792.07,COP,2012-03-31,2012-04-02
1779.13,COP,2012-04-03,2012-04-03
1767.84,COP,2012-04-04,2012-04-04
1772.58,COP,2012-04-05,2012-04-09
1779.53,COP,2012-04-10,2012-04-10
1793.3,COP,2012-04-11,2012-04-11
1787.66,COP,2012-04-12,2012-04-12
1778.78,COP,2012-04-13,2012-04-13
1777.12,COP,2012-04-14,2012-04-16
1775.67,COP,2012-04-17,2012-04-17
1769.07,COP,2012-04-18,2012-04-18
1774.21,COP,2012-04-19,2012-04-19
1776.06,COP,2012-04-20,2012-04-20
1771.13,COP,2012-04-21,2012-04-23
1774.44,COP,2012-04-24,2012-04-24
1767.91,COP,2012-04-25,2012-04-25
1763.85,COP,2012-04-26,2012-04-26
1764.63,COP,2012-04-27,2012-04-27
1761.2,COP,2012-04-28,2012-04-30
1764.0,COP,2012-05-01,2012-05-02
1760.12,COP,2012-05-03,2012-05-03
1754.89,COP,2012-05-04,2012-05-04
1757.24,COP,2012-05-05,2012-05-07
1759.12,COP,2012-05-08,2012-05-08
1760.6,COP,2012-05-09,2012-05-09
1775.96,COP,2012-05-10,2012-05-10
1765.0,COP,2012-05-11,2012-05-11
1764.69,COP,2012-05-12,2012-05-14
1771.6,COP,2012-05-15,2012-05-15
1778.37,COP,2012-05-16,2012-05-16
1793.61,COP,2012-05-17,2012-05-17
1804.92,COP,2012-05-18,2012-05-18
1814.46,COP,2012-05-19,2012-05-22
1824.73,COP,2012-05-23,2012-05-23
1845.17,COP,2012-05-24,2012-05-24
1836.45,COP,2012-05-25,2012-05-25
1840.69,COP,2012-05-26,2012-05-29
1818.82,COP,2012-05-30,2012-05-30
1827.83,COP,2012-05-31,2012-05-31
1833.8,COP,2012-06-01,2012-06-01
1834.71,COP,2012-06-02,2012-06-04
1815.54,COP,2012-06-05,2012-06-05
1798.85,COP,2012-06-06,2012-06-06
1782.89,COP,2012-06-07,2012-06-07
1766.91,COP,2012-06-08,2012-06-08
1776.26,COP,2012-06-09,2012-06-12
1776.47,COP,2012-06-13,2012-06-13
1783.45,COP,2012-06-14,2012-06-14
1787.63,COP,2012-06-15,2012-06-15
1786.21,COP,2012-06-16,2012-06-19
1773.18,COP,2012-06-20,2012-06-20
1770.38,COP,2012-06-21,2012-06-21
1775.99,COP,2012-06-22,2012-06-22
1787.47,COP,2012-06-23,2012-06-25
1803.37,COP,2012-06-26,2012-06-26
1805.14,COP,2012-06-27,2012-06-27
1796.18,COP,2012-06-28,2012-06-28
1805.6,COP,2012-06-29,2012-06-29
1784.6,COP,2012-06-30,2012-07-03
1771.53,COP,2012-07-04,2012-07-05
1774.37,COP,2012-07-06,2012-07-06
1785.25,COP,2012-07-07,2012-07-09
1790.25,COP,2012-07-10,2012-07-10
1785.06,COP,2012-07-11,2012-07-11
1787.72,COP,2012-07-12,2012-07-12
1790.12,COP,2012-07-13,2012-07-13
1780.21,COP,2012-07-14,2012-07-16
1778.42,COP,2012-07-17,2012-07-17
1778.97,COP,2012-07-18,2012-07-18
1778.28,COP,2012-07-19,2012-07-19
1775.8,COP,2012-07-20,2012-07-23
1790.39,COP,2012-07-24,2012-07-24
1797.33,COP,2012-07-25,2012-07-25
1799.48,COP,2012-07-26,2012-07-26
1789.22,COP,2012-07-27,2012-07-27
1791.12,COP,2012-07-28,2012-07-30
1789.02,COP,2012-07-31,2012-07-31
1790.74,COP,2012-08-01,2012-08-01
1787.51,COP,2012-08-02,2012-08-02
1790.97,COP,2012-08-03,2012-08-03
1786.06,COP,2012-08-04,2012-08-06
1785.29,COP,2012-08-07,2012-08-08
1788.03,COP,2012-08-09,2012-08-09
1788.08,COP,2012-08-10,2012-08-10
1791.61,COP,2012-08-11,2012-08-13
1792.86,COP,2012-08-14,2012-08-14
1800.81,COP,2012-08-15,2012-08-15
1817.18,COP,2012-08-16,2012-08-16
1825.52,COP,2012-08-17,2012-08-17
1822.59,COP,2012-08-18,2012-08-21
1815.8,COP,2012-08-22,2012-08-22
1812.88,COP,2012-08-23,2012-08-23
1808.33,COP,2012-08-24,2012-08-24
1814.83,COP,2012-08-25,2012-08-27
1821.44,COP,2012-08-28,2012-08-28
1828.99,COP,2012-08-29,2012-08-29
1833.14,COP,2012-08-30,2012-08-30
1830.5,COP,2012-08-31,2012-08-31
1825.21,COP,2012-09-01,2012-09-04
1824.81,COP,2012-09-05,2012-09-05
1814.06,COP,2012-09-06,2012-09-06
1804.09,COP,2012-09-07,2012-09-07
1797.35,COP,2012-09-08,2012-09-10
1802.23,COP,2012-09-11,2012-09-11
1795.4,COP,2012-09-12,2012-09-12
1802.22,COP,2012-09-13,2012-09-13
1799.57,COP,2012-09-14,2012-09-14
1789.54,COP,2012-09-15,2012-09-17
1799.77,COP,2012-09-18,2012-09-18
1800.19,COP,2012-09-19,2012-09-19
1795.66,COP,2012-09-20,2012-09-20
1798.98,COP,2012-09-21,2012-09-21
1796.75,COP,2012-09-22,2012-09-24
1799.29,COP,2012-09-25,2012-09-25
1795.69,COP,2012-09-26,2012-09-26
1799.55,COP,2012-09-27,2012-09-27
1798.08,COP,2012-09-28,2012-09-28
1800.52,COP,2012-09-29,2012-10-01
1797.97,COP,2012-10-02,2012-10-02
1798.86,COP,2012-10-03,2012-10-03
1800.43,COP,2012-10-04,2012-10-04
1797.68,COP,2012-10-05,2012-10-05
1795.4,COP,2012-10-06,2012-10-09
1798.32,COP,2012-10-10,2012-10-10
1799.78,COP,2012-10-11,2012-10-11
1797.68,COP,2012-10-12,2012-10-12
1797.68,COP,2012-10-13,2012-10-16
1797.81,COP,2012-10-17,2012-10-17
1798.53,COP,2012-10-18,2012-10-18
1797.66,COP,2012-10-19,2012-10-19
1798.42,COP,2012-10-20,2012-10-22
1802.91,COP,2012-10-23,2012-10-23
1816.6,COP,2012-10-24,2012-10-24
1817.25,COP,2012-10-25,2012-10-25
1816.97,COP,2012-10-26,2012-10-26
1823.18,COP,2012-10-27,2012-10-29
1830.45,COP,2012-10-30,2012-10-30
1829.89,COP,2012-10-31,2012-10-31
1831.25,COP,2012-11-01,2012-11-01
1825.5,COP,2012-11-02,2012-11-02
1828.8,COP,2012-11-03,2012-11-06
1814.99,COP,2012-11-07,2012-11-07
1814.83,COP,2012-11-08,2012-11-08
1814.21,COP,2012-11-09,2012-11-09
1816.99,COP,2012-11-10,2012-11-13
1819.3,COP,2012-11-14,2012-11-14
1818.2,COP,2012-11-15,2012-11-15
1822.61,COP,2012-11-16,2012-11-16
1823.46,COP,2012-11-17,2012-11-19
1817.67,COP,2012-11-20,2012-11-20
1815.58,COP,2012-11-21,2012-11-21
1815.76,COP,2012-11-22,2012-11-23
1820.18,COP,2012-11-24,2012-11-26
1824.12,COP,2012-11-27,2012-11-27
1823.54,COP,2012-11-28,2012-11-28
1825.08,COP,2012-11-29,2012-11-29
1817.93,COP,2012-11-30,2012-11-30
1813.72,COP,2012-12-01,2012-12-03
1813.73,COP,2012-12-04,2012-12-04
1813.57,COP,2012-12-05,2012-12-05
1811.05,COP,2012-12-06,2012-12-06
1803.69,COP,2012-12-07,2012-12-07
1797.45,COP,2012-12-08,2012-12-10
1799.4,COP,2012-12-11,2012-12-11
1801.5,COP,2012-12-12,2012-12-12
1796.31,COP,2012-12-13,2012-12-13
1795.05,COP,2012-12-14,2012-12-14
1798.37,COP,2012-12-15,2012-12-17
1796.98,COP,2012-12-18,2012-12-18
1794.14,COP,2012-12-19,2012-12-19
1790.46,COP,2012-12-20,2012-12-20
1788.87,COP,2012-12-21,2012-12-21
1779.79,COP,2012-12-22,2012-12-24
1773.44,COP,2012-12-25,2012-12-26
1771.49,COP,2012-12-27,2012-12-27
1771.54,COP,2012-12-28,2012-12-28
1768.23,COP,2012-12-29,2013-01-02
1759.97,COP,2013-01-03,2013-01-03
1760.83,COP,2013-01-04,2013-01-04
1767.54,COP,2013-01-05,2013-01-08
1771.31,COP,2013-01-09,2013-01-09
1767.96,COP,2013-01-10,2013-01-10
1761.5,COP,2013-01-11,2013-01-11
1762.38,COP,2013-01-12,2013-01-14
1758.45,COP,2013-01-15,2013-01-15
1769.88,COP,2013-01-16,2013-01-16
1775.15,COP,2013-01-17,2013-01-17
1767.78,COP,2013-01-18,2013-01-18
1767.74,COP,2013-01-19,2013-01-22
1776.96,COP,2013-01-23,2013-01-23
1778.69,COP,2013-01-24,2013-01-24
1779.73,COP,2013-01-25,2013-01-25
1779.25,COP,2013-01-26,2013-01-28
1779.84,COP,2013-01-29,2013-01-29
1776.09,COP,2013-01-30,2013-01-30
1773.24,COP,2013-01-31,2013-01-31
1775.65,COP,2013-02-01,2013-02-01
1776.2,COP,2013-02-02,2013-02-04
1785.92,COP,2013-02-05,2013-02-05
1789.09,COP,2013-02-06,2013-02-06
1791.24,COP,2013-02-07,2013-02-07
1795.21,COP,2013-02-08,2013-02-08
1790.61,COP,2013-02-09,2013-02-11
1784.71,COP,2013-02-12,2013-02-12
1783.2,COP,2013-02-13,2013-02-13
1777.72,COP,2013-02-14,2013-02-14
1783.19,COP,2013-02-15,2013-02-15
1785.41,COP,2013-02-16,2013-02-19
1794.63,COP,2013-02-20,2013-02-20
1791.33,COP,2013-02-21,2013-02-21
1798.21,COP,2013-02-22,2013-02-22
1800.7,COP,2013-02-23,2013-02-25
1806.11,COP,2013-02-26,2013-02-26
1818.54,COP,2013-02-27,2013-02-27
1816.42,COP,2013-02-28,2013-02-28
1814.28,COP,2013-03-01,2013-03-01
1816.48,COP,2013-03-02,2013-03-04
1813.53,COP,2013-03-05,2013-03-05
1809.65,COP,2013-03-06,2013-03-06
1808.0,COP,2013-03-07,2013-03-07
1803.65,COP,2013-03-08,2013-03-08
1800.45,COP,2013-03-09,2013-03-11
1801.2,COP,2013-03-12,2013-03-12
1801.64,COP,2013-03-13,2013-03-13
1798.56,COP,2013-03-14,2013-03-14
1797.28,COP,2013-03-15,2013-03-15
1804.06,COP,2013-03-16,2013-03-18
1809.58,COP,2013-03-19,2013-03-19
1809.83,COP,2013-03-20,2013-03-20
1812.35,COP,2013-03-21,2013-03-21
1822.78,COP,2013-03-22,2013-03-22
1825.79,COP,2013-03-23,2013-03-26
1828.95,COP,2013-03-27,2013-03-27
1832.2,COP,2013-03-28,2013-04-01
1823.12,COP,2013-04-02,2013-04-02
1817.14,COP,2013-04-03,2013-04-03
1819.93,COP,2013-04-04,2013-04-04
1829.01,COP,2013-04-05,2013-04-05
1826.88,COP,2013-04-06,2013-04-08
1817.66,COP,2013-04-09,2013-04-09
1813.11,COP,2013-04-10,2013-04-10
1821.2,COP,2013-04-11,2013-04-11
1823.84,COP,2013-04-12,2013-04-12
1827.79,COP,2013-04-13,2013-04-15
1834.86,COP,2013-04-16,2013-04-16
1833.98,COP,2013-04-17,2013-04-17
1846.46,COP,2013-04-18,2013-04-18
1847.02,COP,2013-04-19,2013-04-19
1835.57,COP,2013-04-20,2013-04-22
1841.14,COP,2013-04-23,2013-04-23
1838.03,COP,2013-04-24,2013-04-24
1836.79,COP,2013-04-25,2013-04-25
1830.84,COP,2013-04-26,2013-04-26
1833.7,COP,2013-04-27,2013-04-29
1828.79,COP,2013-04-30,2013-04-30
1825.83,COP,2013-05-01,2013-05-02
1836.34,COP,2013-05-03,2013-05-03
1835.88,COP,2013-05-04,2013-05-06
1831.42,COP,2013-05-07,2013-05-07
1827.13,COP,2013-05-08,2013-05-08
1830.7,COP,2013-05-09,2013-05-09
1833.07,COP,2013-05-10,2013-05-10
1834.83,COP,2013-05-11,2013-05-14
1838.63,COP,2013-05-15,2013-05-15
1843.75,COP,2013-05-16,2013-05-16
1838.82,COP,2013-05-17,2013-05-17
1841.35,COP,2013-05-18,2013-05-20
1842.59,COP,2013-05-21,2013-05-21
1846.76,COP,2013-05-22,2013-05-22
1850.55,COP,2013-05-23,2013-05-23
1864.02,COP,2013-05-24,2013-05-24
1874.1,COP,2013-05-25,2013-05-28
1897.1,COP,2013-05-29,2013-05-29
1894.13,COP,2013-05-30,2013-05-30
1891.48,COP,2013-05-31,2013-05-31
1907.76,COP,2013-06-01,2013-06-04
1894.4,COP,2013-06-05,2013-06-05
1899.08,COP,2013-06-06,2013-06-06
1907.88,COP,2013-06-07,2013-06-07
1898.8,COP,2013-06-08,2013-06-11
1907.12,COP,2013-06-12,2013-06-12
1897.53,COP,2013-06-13,2013-06-13
1895.01,COP,2013-06-14,2013-06-14
1882.38,COP,2013-06-15,2013-06-17
1883.57,COP,2013-06-18,2013-06-18
1902.47,COP,2013-06-19,2013-06-19
1900.87,COP,2013-06-20,2013-06-20
1937.26,COP,2013-06-21,2013-06-21
1941.06,COP,2013-06-22,2013-06-24
1942.97,COP,2013-06-25,2013-06-25
1928.27,COP,2013-06-26,2013-06-26
1921.86,COP,2013-06-27,2013-06-27
1922.63,COP,2013-06-28,2013-06-28
1929.0,COP,2013-06-29,2013-07-02
1919.42,COP,2013-07-03,2013-07-03
1915.45,COP,2013-07-04,2013-07-05
1927.4,COP,2013-07-06,2013-07-08
1926.84,COP,2013-07-09,2013-07-09
1920.12,COP,2013-07-10,2013-07-10
1920.24,COP,2013-07-11,2013-07-11
1910.79,COP,2013-07-12,2013-07-12
1905.25,COP,2013-07-13,2013-07-15
1893.16,COP,2013-07-16,2013-07-16
1878.42,COP,2013-07-17,2013-07-17
1873.25,COP,2013-07-18,2013-07-18
1883.29,COP,2013-07-19,2013-07-19
1884.01,COP,2013-07-20,2013-07-22
1880.87,COP,2013-07-23,2013-07-23
1886.06,COP,2013-07-24,2013-07-24
1891.02,COP,2013-07-25,2013-07-25
1887.4,COP,2013-07-26,2013-07-26
1886.26,COP,2013-07-27,2013-07-29
1888.95,COP,2013-07-30,2013-07-30
1890.33,COP,2013-07-31,2013-07-31
1896.15,COP,2013-08-01,2013-08-01
1896.65,COP,2013-08-02,2013-08-02
1891.67,COP,2013-08-03,2013-08-05
1883.24,COP,2013-08-06,2013-08-06
1882.01,COP,2013-08-07,2013-08-08
1877.23,COP,2013-08-09,2013-08-09
1873.92,COP,2013-08-10,2013-08-12
1868.9,COP,2013-08-13,2013-08-13
1882.36,COP,2013-08-14,2013-08-14
1883.15,COP,2013-08-15,2013-08-15
1901.03,COP,2013-08-16,2013-08-16
1907.06,COP,2013-08-17,2013-08-20
1922.73,COP,2013-08-21,2013-08-21
1929.75,COP,2013-08-22,2013-08-22
1921.99,COP,2013-08-23,2013-08-23
1911.16,COP,2013-08-24,2013-08-26
1922.96,COP,2013-08-27,2013-08-27
1938.26,COP,2013-08-28,2013-08-28
1939.85,COP,2013-08-29,2013-08-29
1943.04,COP,2013-08-30,2013-08-30
1935.43,COP,2013-08-31,2013-09-03
1946.28,COP,2013-09-04,2013-09-04
1938.99,COP,2013-09-05,2013-09-05
1952.11,COP,2013-09-06,2013-09-06
1947.99,COP,2013-09-07,2013-09-09
1946.06,COP,2013-09-10,2013-09-10
1935.55,COP,2013-09-11,2013-09-11
1923.64,COP,2013-09-12,2013-09-12
1919.25,COP,2013-09-13,2013-09-13
1919.54,COP,2013-09-14,2013-09-16
1917.03,COP,2013-09-17,2013-09-17
1914.12,COP,2013-09-18,2013-09-18
1911.3,COP,2013-09-19,2013-09-19
1887.3,COP,2013-09-20,2013-09-20
1889.12,COP,2013-09-21,2013-09-23
1892.89,COP,2013-09-24,2013-09-24
1888.14,COP,2013-09-25,2013-09-25
1893.42,COP,2013-09-26,2013-09-26
1899.1,COP,2013-09-27,2013-09-27
1914.65,COP,2013-09-28,2013-09-30
1908.29,COP,2013-10-01,2013-10-01
1893.77,COP,2013-10-02,2013-10-02
1884.97,COP,2013-10-03,2013-10-03
1889.95,COP,2013-10-04,2013-10-04
1886.78,COP,2013-10-05,2013-10-07
1885.19,COP,2013-10-08,2013-10-08
1889.17,COP,2013-10-09,2013-10-09
1894.06,COP,2013-10-10,2013-10-10
1885.84,COP,2013-10-11,2013-10-11
1883.65,COP,2013-10-12,2013-10-15
1883.7,COP,2013-10-16,2013-10-16
1880.91,COP,2013-10-17,2013-10-17
1879.48,COP,2013-10-18,2013-10-18
1879.88,COP,2013-10-19,2013-10-21
1885.52,COP,2013-10-22,2013-10-22
1879.46,COP,2013-10-23,2013-10-23
1883.14,COP,2013-10-24,2013-10-24
1882.11,COP,2013-10-25,2013-10-25
1882.34,COP,2013-10-26,2013-10-28
1884.43,COP,2013-10-29,2013-10-29
1883.42,COP,2013-10-30,2013-10-30
1884.06,COP,2013-10-31,2013-10-31
1889.16,COP,2013-11-01,2013-11-01
1901.22,COP,2013-11-02,2013-11-05
1916.22,COP,2013-11-06,2013-11-06
1916.8,COP,2013-11-07,2013-11-07
1924.87,COP,2013-11-08,2013-11-08
1932.77,COP,2013-11-09,2013-11-12
1928.96,COP,2013-11-13,2013-11-13
1932.03,COP,2013-11-14,2013-11-14
1929.24,COP,2013-11-15,2013-11-15
1919.89,COP,2013-11-16,2013-11-18
1915.37,COP,2013-11-19,2013-11-19
1919.2,COP,2013-11-20,2013-11-20
1923.19,COP,2013-11-21,2013-11-21
1932.42,COP,2013-11-22,2013-11-22
1929.13,COP,2013-11-23,2013-11-25
1926.99,COP,2013-11-26,2013-11-26
1926.74,COP,2013-11-27,2013-11-27
1928.25,COP,2013-11-28,2013-11-29
1931.88,COP,2013-11-30,2013-12-02
1934.16,COP,2013-12-03,2013-12-03
1941.01,COP,2013-12-04,2013-12-04
1948.48,COP,2013-12-05,2013-12-05
1940.26,COP,2013-12-06,2013-12-06
1936.33,COP,2013-12-07,2013-12-09
1932.71,COP,2013-12-10,2013-12-10
1933.52,COP,2013-12-11,2013-12-11
1935.61,COP,2013-12-12,2013-12-12
1935.89,COP,2013-12-13,2013-12-13
1930.87,COP,2013-12-14,2013-12-16
1934.95,COP,2013-12-17,2013-12-17
1936.14,COP,2013-12-18,2013-12-18
1945.6,COP,2013-12-19,2013-12-19
1943.46,COP,2013-12-20,2013-12-20
1935.93,COP,2013-12-21,2013-12-23
1925.45,COP,2013-12-24,2013-12-24
1922.76,COP,2013-12-25,2013-12-26
1921.22,COP,2013-12-27,2013-12-27
1922.56,COP,2013-12-28,2013-12-30
1926.83,COP,2013-12-31,2014-01-02
1938.89,COP,2014-01-03,2014-01-03
1936.92,COP,2014-01-04,2014-01-07
1930.45,COP,2014-01-08,2014-01-08
1933.24,COP,2014-01-09,2014-01-09
1934.88,COP,2014-01-10,2014-01-10
1926.55,COP,2014-01-11,2014-01-13
1924.79,COP,2014-01-14,2014-01-14
1932.59,COP,2014-01-15,2014-01-15
1941.45,COP,2014-01-16,2014-01-16
1947.15,COP,2014-01-17,2014-01-17
1957.86,COP,2014-01-18,2014-01-21
1981.98,COP,2014-01-22,2014-01-22
1983.48,COP,2014-01-23,2014-01-23
1993.23,COP,2014-01-24,2014-01-24
2000.48,COP,2014-01-25,2014-01-27
1997.91,COP,2014-01-28,2014-01-28
2000.56,COP,2014-01-29,2014-01-29
2013.17,COP,2014-01-30,2014-01-30
2008.26,COP,2014-01-31,2014-01-31
2021.1,COP,2014-02-01,2014-02-03
2039.85,COP,2014-02-04,2014-02-04
2041.34,COP,2014-02-05,2014-02-05
2048.75,COP,2014-02-06,2014-02-06
2049.52,COP,2014-02-07,2014-02-07
2046.06,COP,2014-02-08,2014-02-10
2048.55,COP,2014-02-11,2014-02-11
2041.61,COP,2014-02-12,2014-02-12
2031.75,COP,2014-02-13,2014-02-13
2032.99,COP,2014-02-14,2014-02-14
2022.68,COP,2014-02-15,2014-02-18
2028.54,COP,2014-02-19,2014-02-19
2042.22,COP,2014-02-20,2014-02-20
2052.46,COP,2014-02-21,2014-02-21
2043.96,COP,2014-02-22,2014-02-24
2042.67,COP,2014-02-25,2014-02-25
2045.45,COP,2014-02-26,2014-02-26
2053.11,COP,2014-02-27,2014-02-27
2054.9,COP,2014-02-28,2014-02-28
2046.75,COP,2014-03-01,2014-03-03
2052.51,COP,2014-03-04,2014-03-04
2047.75,COP,2014-03-05,2014-03-05
2045.14,COP,2014-03-06,2014-03-06
2030.02,COP,2014-03-07,2014-03-07
2036.2,COP,2014-03-08,2014-03-10
2042.78,COP,2014-03-11,2014-03-11
2043.59,COP,2014-03-12,2014-03-12
2047.59,COP,2014-03-13,2014-03-13
2044.48,COP,2014-03-14,2014-03-14
2044.58,COP,2014-03-15,2014-03-17
2035.16,COP,2014-03-18,2014-03-18
2034.86,COP,2014-03-19,2014-03-19
2017.38,COP,2014-03-20,2014-03-20
1998.6,COP,2014-03-21,2014-03-21
1993.85,COP,2014-03-22,2014-03-25
1978.63,COP,2014-03-26,2014-03-26
1973.03,COP,2014-03-27,2014-03-27
1965.64,COP,2014-03-28,2014-03-28
1965.32,COP,2014-03-29,2014-03-31
1969.45,COP,2014-04-01,2014-04-01
1966.02,COP,2014-04-02,2014-04-02
1963.51,COP,2014-04-03,2014-04-03
1966.4,COP,2014-04-04,2014-04-04
1951.85,COP,2014-04-05,2014-04-07
1937.59,COP,2014-04-08,2014-04-08
1923.95,COP,2014-04-09,2014-04-09
1931.09,COP,2014-04-10,2014-04-10
1920.93,COP,2014-04-11,2014-04-11
1927.28,COP,2014-04-12,2014-04-14
1926.47,COP,2014-04-15,2014-04-15
1932.42,COP,2014-04-16,2014-04-16
1930.62,COP,2014-04-17,2014-04-21
1921.75,COP,2014-04-22,2014-04-22
1929.66,COP,2014-04-23,2014-04-23
1936.63,COP,2014-04-24,2014-04-24
1936.07,COP,2014-04-25,2014-04-25
1942.37,COP,2014-04-26,2014-04-28
1936.13,COP,2014-04-29,2014-04-29
1935.14,COP,2014-04-30,2014-04-30
1933.46,COP,2014-05-01,2014-05-02
1926.3,COP,2014-05-03,2014-05-05
1923.07,COP,2014-05-06,2014-05-06
1918.2,COP,2014-05-07,2014-05-07
1912.97,COP,2014-05-08,2014-05-08
1902.15,COP,2014-05-09,2014-05-09
1901.51,COP,2014-05-10,2014-05-12
1904.85,COP,2014-05-13,2014-05-13
1919.7,COP,2014-05-14,2014-05-14
1925.31,COP,2014-05-15,2014-05-15
1927.8,COP,2014-05-16,2014-05-16
1925.41,COP,2014-05-17,2014-05-19
1921.16,COP,2014-05-20,2014-05-20
1920.41,COP,2014-05-21,2014-05-21
1911.33,COP,2014-05-22,2014-05-22
1905.8,COP,2014-05-23,2014-05-23
1905.53,COP,2014-05-24,2014-05-27
1917.34,COP,2014-05-28,2014-05-28
1910.8,COP,2014-05-29,2014-05-29
1905.96,COP,2014-05-30,2014-05-30
1900.64,COP,2014-05-31,2014-06-03
1899.74,COP,2014-06-04,2014-06-04
1897.7,COP,2014-06-05,2014-06-05
1892.08,COP,2014-06-06,2014-06-06
1886.09,COP,2014-06-07,2014-06-09
1883.76,COP,2014-06-10,2014-06-10
1884.97,COP,2014-06-11,2014-06-11
1884.63,COP,2014-06-12,2014-06-12
1877.18,COP,2014-06-13,2014-06-13
1877.37,COP,2014-06-14,2014-06-16
1886.62,COP,2014-06-17,2014-06-17
1899.9,COP,2014-06-18,2014-06-18
1895.92,COP,2014-06-19,2014-06-19
1881.34,COP,2014-06-20,2014-06-20
1884.56,COP,2014-06-21,2014-06-24
1886.85,COP,2014-06-25,2014-06-25
1880.37,COP,2014-06-26,2014-06-26
1886.01,COP,2014-06-27,2014-06-27
1881.19,COP,2014-06-28,2014-07-01
1865.42,COP,2014-07-02,2014-07-02
1856.73,COP,2014-07-03,2014-07-03
1848.91,COP,2014-07-04,2014-07-07
1849.28,COP,2014-07-08,2014-07-08
